sample_ID,data_source,Strains,Medium,Temperature,pert_time,pert_time_unit,pert_id,perturbation_no_concentration,instrument,Yeast_cell_plate,protein_well,split_final,strain_role,chemical_role
B348,WAYB,DHY210,YNB+CSM+2% galactose,37,90,min,#13,NaCl,O,WAY_BP4,E12,train,train,train
B351,WAYB,CGD,YNB+CSM+2% galactose,37,90,min,#6,CHX,O,WAY_BP4,F3,train,train,train
B352,WAYB,CGD,YNB+CSM+2% galactose,37,90,min,#14,Hydroxyurea,O,WAY_BP4,F4,val_chem_only,train,val
B353,WAYB,BAH,YNB+CSM+2% galactose,37,90,min,#6,CHX,O,WAY_BP4,F5,train,train,train
B354,WAYB,BAH,YNB+CSM+2% galactose,37,90,min,#14,Hydroxyurea,O,WAY_BP4,F6,val_chem_only,train,val
B355,WAYB,BAI,YNB+CSM+2% galactose,37,90,min,#6,CHX,O,WAY_BP4,F7,val_strain_only,val,train
B356,WAYB,BAI,YNB+CSM+2% galactose,37,90,min,#14,Hydroxyurea,O,WAY_BP4,F8,val_both,val,val
B357,WAYB,CEK,YNB+CSM+2% galactose,37,90,min,#6,CHX,O,WAY_BP4,F9,train,train,train
B358,WAYB,CEK,YNB+CSM+2% galactose,37,90,min,#14,Hydroxyurea,O,WAY_BP4,F10,val_chem_only,train,val
B359,WAYB,DHY210,YNB+CSM+2% galactose,37,90,min,#6,CHX,O,WAY_BP4,F11,train,train,train
B360,WAYB,DHY210,YNB+CSM+2% galactose,37,90,min,#14,Hydroxyurea,O,WAY_BP4,F12,val_chem_only,train,val
B363,WAYB,CGD,YNB+CSM+2% galactose,37,90,min,#7,SDS,O,WAY_BP4,G3,train,train,train
B364,WAYB,CGD,YNB+CSM+2% galactose,37,90,min,#15,Sorbitol,O,WAY_BP4,G4,train,train,train
B365,WAYB,BAH,YNB+CSM+2% galactose,37,90,min,#7,SDS,O,WAY_BP4,G5,train,train,train
B366,WAYB,BAH,YNB+CSM+2% galactose,37,90,min,#15,Sorbitol,O,WAY_BP4,G6,train,train,train
B367,WAYB,BAI,YNB+CSM+2% galactose,37,90,min,#7,SDS,O,WAY_BP4,G7,val_strain_only,val,train
B368,WAYB,BAI,YNB+CSM+2% galactose,37,90,min,#15,Sorbitol,O,WAY_BP4,G8,val_strain_only,val,train
B369,WAYB,CEK,YNB+CSM+2% galactose,37,90,min,#7,SDS,O,WAY_BP4,G9,train,train,train
B370,WAYB,CEK,YNB+CSM+2% galactose,37,90,min,#15,Sorbitol,O,WAY_BP4,G10,train,train,train
B371,WAYB,DHY210,YNB+CSM+2% galactose,37,90,min,#7,SDS,O,WAY_BP4,G11,train,train,train
B372,WAYB,DHY210,YNB+CSM+2% galactose,37,90,min,#15,Sorbitol,O,WAY_BP4,G12,train,train,train
B376,WAYB,CGD,YNB+CSM+2% galactose,37,90,min,#16,EDTA,O,WAY_BP4,H4,train,train,train
B378,WAYB,BAH,YNB+CSM+2% galactose,37,90,min,#16,EDTA,O,WAY_BP4,H6,train,train,train
B380,WAYB,BAI,YNB+CSM+2% galactose,37,90,min,#16,EDTA,O,WAY_BP4,H8,val_strain_only,val,train
B382,WAYB,CEK,YNB+CSM+2% galactose,37,90,min,#16,EDTA,O,WAY_BP4,H10,train,train,train
B384,WAYB,DHY210,YNB+CSM+2% galactose,37,90,min,#16,EDTA,O,WAY_BP4,H12,val_time,train,train
B388,WAYB,CGD,YNB+CSM+2% galactose,37,120,min,#9,Amphotericin B,O,WAY_BP5,A4,val_chem_only,train,val
B389,WAYB,BAH,YNB+CSM+2% galactose,37,120,min,#1,Water,O,WAY_BP5,A5,train,train,train
B390,WAYB,BAH,YNB+CSM+2% galactose,37,120,min,#9,Amphotericin B,O,WAY_BP5,A6,val_chem_only,train,val
B391,WAYB,BAI,YNB+CSM+2% galactose,37,120,min,#1,Water,O,WAY_BP5,A7,val_strain_only,val,train
B392,WAYB,BAI,YNB+CSM+2% galactose,37,120,min,#9,Amphotericin B,O,WAY_BP5,A8,val_both,val,val
B393,WAYB,CEK,YNB+CSM+2% galactose,37,120,min,#1,Water,O,WAY_BP5,A9,train,train,train
B394,WAYB,CEK,YNB+CSM+2% galactose,37,120,min,#9,Amphotericin B,O,WAY_BP5,A10,val_chem_only,train,val
B395,WAYB,DHY210,YNB+CSM+2% galactose,37,120,min,#1,Water,O,WAY_BP5,A11,train,train,train
B396,WAYB,DHY210,YNB+CSM+2% galactose,37,120,min,#9,Amphotericin B,O,WAY_BP5,A12,val_chem_only,train,val
B399,WAYB,CGD,YNB+CSM+2% galactose,37,120,min,#2,EDTA,O,WAY_BP5,B3,val_time,train,train
B400,WAYB,CGD,YNB+CSM+2% galactose,37,120,min,#10,Rapamycin,O,WAY_BP5,B4,train,train,train
B401,WAYB,BAH,YNB+CSM+2% galactose,37,120,min,#2,EDTA,O,WAY_BP5,B5,train,train,train
B402,WAYB,BAH,YNB+CSM+2% galactose,37,120,min,#10,Rapamycin,O,WAY_BP5,B6,train,train,train
B403,WAYB,BAI,YNB+CSM+2% galactose,37,120,min,#2,EDTA,O,WAY_BP5,B7,val_strain_only,val,train
B404,WAYB,BAI,YNB+CSM+2% galactose,37,120,min,#10,Rapamycin,O,WAY_BP5,B8,val_strain_only,val,train
B405,WAYB,CEK,YNB+CSM+2% galactose,37,120,min,#2,EDTA,O,WAY_BP5,B9,train,train,train
B406,WAYB,CEK,YNB+CSM+2% galactose,37,120,min,#10,Rapamycin,O,WAY_BP5,B10,train,train,train
B407,WAYB,DHY210,YNB+CSM+2% galactose,37,120,min,#2,EDTA,O,WAY_BP5,B11,train,train,train
B408,WAYB,DHY210,YNB+CSM+2% galactose,37,120,min,#10,Rapamycin,O,WAY_BP5,B12,train,train,train
B412,WAYB,CGD,YNB+CSM+2% galactose,37,120,min,#11,FCCP,O,WAY_BP5,C4,val_chem_only,train,val
B414,WAYB,BAH,YNB+CSM+2% galactose,37,120,min,#11,FCCP,O,WAY_BP5,C6,val_chem_only,train,val
B416,WAYB,BAI,YNB+CSM+2% galactose,37,120,min,#11,FCCP,O,WAY_BP5,C8,val_both,val,val
B418,WAYB,CEK,YNB+CSM+2% galactose,37,120,min,#11,FCCP,O,WAY_BP5,C10,val_chem_only,train,val
B420,WAYB,DHY210,YNB+CSM+2% galactose,37,120,min,#11,FCCP,O,WAY_BP5,C12,val_chem_only,train,val
B424,WAYB,CGD,YNB+CSM+2% galactose,37,120,min,#12,DMSO,O,WAY_BP5,D4,train,train,train
B426,WAYB,BAH,YNB+CSM+2% galactose,37,120,min,#12,DMSO,O,WAY_BP5,D6,train,train,train
B428,WAYB,BAI,YNB+CSM+2% galactose,37,120,min,#12,DMSO,O,WAY_BP5,D8,val_strain_only,val,train
B430,WAYB,CEK,YNB+CSM+2% galactose,37,120,min,#12,DMSO,O,WAY_BP5,D10,train,train,train
B432,WAYB,DHY210,YNB+CSM+2% galactose,37,120,min,#12,DMSO,O,WAY_BP5,D12,train,train,train
B435,WAYB,CGD,YNB+CSM+2% galactose,37,120,min,#5,Cisplatin,O,WAY_BP5,E3,train,train,train
B436,WAYB,CGD,YNB+CSM+2% galactose,37,120,min,#13,NaCl,O,WAY_BP5,E4,train,train,train
B437,WAYB,BAH,YNB+CSM+2% galactose,37,120,min,#5,Cisplatin,O,WAY_BP5,E5,train,train,train
B438,WAYB,BAH,YNB+CSM+2% galactose,37,120,min,#13,NaCl,O,WAY_BP5,E6,train,train,train
B439,WAYB,BAI,YNB+CSM+2% galactose,37,120,min,#5,Cisplatin,O,WAY_BP5,E7,val_strain_only,val,train
B440,WAYB,BAI,YNB+CSM+2% galactose,37,120,min,#13,NaCl,O,WAY_BP5,E8,val_strain_only,val,train
B442,WAYB,CEK,YNB+CSM+2% galactose,37,120,min,#13,NaCl,O,WAY_BP5,E10,train,train,train
B443,WAYB,DHY210,YNB+CSM+2% galactose,37,120,min,#5,Cisplatin,O,WAY_BP5,E11,train,train,train
B444,WAYB,DHY210,YNB+CSM+2% galactose,37,120,min,#13,NaCl,O,WAY_BP5,E12,train,train,train
B447,WAYB,CGD,YNB+CSM+2% galactose,37,120,min,#6,CHX,O,WAY_BP5,F3,train,train,train
B448,WAYB,CGD,YNB+CSM+2% galactose,37,120,min,#14,Hydroxyurea,O,WAY_BP5,F4,val_chem_only,train,val
B449,WAYB,BAH,YNB+CSM+2% galactose,37,120,min,#6,CHX,O,WAY_BP5,F5,train,train,train
B450,WAYB,BAH,YNB+CSM+2% galactose,37,120,min,#14,Hydroxyurea,O,WAY_BP5,F6,val_chem_only,train,val
B451,WAYB,BAI,YNB+CSM+2% galactose,37,120,min,#6,CHX,O,WAY_BP5,F7,val_strain_only,val,train
B452,WAYB,BAI,YNB+CSM+2% galactose,37,120,min,#14,Hydroxyurea,O,WAY_BP5,F8,val_both,val,val
B453,WAYB,CEK,YNB+CSM+2% galactose,37,120,min,#6,CHX,O,WAY_BP5,F9,train,train,train
B454,WAYB,CEK,YNB+CSM+2% galactose,37,120,min,#14,Hydroxyurea,O,WAY_BP5,F10,val_chem_only,train,val
B455,WAYB,DHY210,YNB+CSM+2% galactose,37,120,min,#6,CHX,O,WAY_BP5,F11,train,train,train
B456,WAYB,DHY210,YNB+CSM+2% galactose,37,120,min,#14,Hydroxyurea,O,WAY_BP5,F12,val_chem_only,train,val
B459,WAYB,CGD,YNB+CSM+2% galactose,37,120,min,#7,SDS,O,WAY_BP5,G3,train,train,train
B460,WAYB,CGD,YNB+CSM+2% galactose,37,120,min,#15,Sorbitol,O,WAY_BP5,G4,train,train,train
B461,WAYB,BAH,YNB+CSM+2% galactose,37,120,min,#7,SDS,O,WAY_BP5,G5,train,train,train
B462,WAYB,BAH,YNB+CSM+2% galactose,37,120,min,#15,Sorbitol,O,WAY_BP5,G6,train,train,train
B463,WAYB,BAI,YNB+CSM+2% galactose,37,120,min,#7,SDS,O,WAY_BP5,G7,val_strain_only,val,train
B464,WAYB,BAI,YNB+CSM+2% galactose,37,120,min,#15,Sorbitol,O,WAY_BP5,G8,val_strain_only,val,train
B465,WAYB,CEK,YNB+CSM+2% galactose,37,120,min,#7,SDS,O,WAY_BP5,G9,train,train,train
B466,WAYB,CEK,YNB+CSM+2% galactose,37,120,min,#15,Sorbitol,O,WAY_BP5,G10,train,train,train
B467,WAYB,DHY210,YNB+CSM+2% galactose,37,120,min,#7,SDS,O,WAY_BP5,G11,train,train,train
B468,WAYB,DHY210,YNB+CSM+2% galactose,37,120,min,#15,Sorbitol,O,WAY_BP5,G12,train,train,train
B472,WAYB,CGD,YNB+CSM+2% galactose,37,120,min,#16,EDTA,O,WAY_BP5,H4,val_time,train,train
B474,WAYB,BAH,YNB+CSM+2% galactose,37,120,min,#16,EDTA,O,WAY_BP5,H6,train,train,train
B476,WAYB,BAI,YNB+CSM+2% galactose,37,120,min,#16,EDTA,O,WAY_BP5,H8,val_strain_only,val,train
B478,WAYB,CEK,YNB+CSM+2% galactose,37,120,min,#16,EDTA,O,WAY_BP5,H10,train,train,train
B480,WAYB,DHY210,YNB+CSM+2% galactose,37,120,min,#16,EDTA,O,WAY_BP5,H12,train,train,train
B484,WAYB,CGD,YNB+CSM+2% galactose,37,240,min,#9,Amphotericin B,CAC,WAY_BP6,A4,val_chem_only,train,val
B485,WAYB,BAH,YNB+CSM+2% galactose,37,240,min,#1,Water,CAC,WAY_BP6,A5,train,train,train
B486,WAYB,BAH,YNB+CSM+2% galactose,37,240,min,#9,Amphotericin B,CAC,WAY_BP6,A6,val_chem_only,train,val
B487,WAYB,BAI,YNB+CSM+2% galactose,37,240,min,#1,Water,CAC,WAY_BP6,A7,val_strain_only,val,train
B488,WAYB,BAI,YNB+CSM+2% galactose,37,240,min,#9,Amphotericin B,CAC,WAY_BP6,A8,val_both,val,val
B489,WAYB,CEK,YNB+CSM+2% galactose,37,240,min,#1,Water,CAC,WAY_BP6,A9,train,train,train
B490,WAYB,CEK,YNB+CSM+2% galactose,37,240,min,#9,Amphotericin B,CAC,WAY_BP6,A10,val_chem_only,train,val
B491,WAYB,DHY210,YNB+CSM+2% galactose,37,240,min,#1,Water,CAC,WAY_BP6,A11,train,train,train
B492,WAYB,DHY210,YNB+CSM+2% galactose,37,240,min,#9,Amphotericin B,CAC,WAY_BP6,A12,val_chem_only,train,val
B495,WAYB,CGD,YNB+CSM+2% galactose,37,240,min,#2,EDTA,CAC,WAY_BP6,B3,train,train,train
B496,WAYB,CGD,YNB+CSM+2% galactose,37,240,min,#10,Rapamycin,CAC,WAY_BP6,B4,train,train,train
B497,WAYB,BAH,YNB+CSM+2% galactose,37,240,min,#2,EDTA,CAC,WAY_BP6,B5,train,train,train
B498,WAYB,BAH,YNB+CSM+2% galactose,37,240,min,#10,Rapamycin,CAC,WAY_BP6,B6,train,train,train
B499,WAYB,BAI,YNB+CSM+2% galactose,37,240,min,#2,EDTA,CAC,WAY_BP6,B7,val_strain_only,val,train
B500,WAYB,BAI,YNB+CSM+2% galactose,37,240,min,#10,Rapamycin,CAC,WAY_BP6,B8,val_strain_only,val,train
B501,WAYB,CEK,YNB+CSM+2% galactose,37,240,min,#2,EDTA,CAC,WAY_BP6,B9,train,train,train
B502,WAYB,CEK,YNB+CSM+2% galactose,37,240,min,#10,Rapamycin,CAC,WAY_BP6,B10,train,train,train
B503,WAYB,DHY210,YNB+CSM+2% galactose,37,240,min,#2,EDTA,CAC,WAY_BP6,B11,train,train,train
B504,WAYB,DHY210,YNB+CSM+2% galactose,37,240,min,#10,Rapamycin,CAC,WAY_BP6,B12,train,train,train
B508,WAYB,CGD,YNB+CSM+2% galactose,37,240,min,#11,FCCP,CAC,WAY_BP6,C4,val_chem_only,train,val
B510,WAYB,BAH,YNB+CSM+2% galactose,37,240,min,#11,FCCP,CAC,WAY_BP6,C6,val_chem_only,train,val
B512,WAYB,BAI,YNB+CSM+2% galactose,37,240,min,#11,FCCP,CAC,WAY_BP6,C8,val_both,val,val
B514,WAYB,CEK,YNB+CSM+2% galactose,37,240,min,#11,FCCP,CAC,WAY_BP6,C10,val_chem_only,train,val
B516,WAYB,DHY210,YNB+CSM+2% galactose,37,240,min,#11,FCCP,CAC,WAY_BP6,C12,val_chem_only,train,val
B520,WAYB,CGD,YNB+CSM+2% galactose,37,240,min,#12,DMSO,CAC,WAY_BP6,D4,train,train,train
B522,WAYB,BAH,YNB+CSM+2% galactose,37,240,min,#12,DMSO,CAC,WAY_BP6,D6,train,train,train
B524,WAYB,BAI,YNB+CSM+2% galactose,37,240,min,#12,DMSO,CAC,WAY_BP6,D8,val_strain_only,val,train
B526,WAYB,CEK,YNB+CSM+2% galactose,37,240,min,#12,DMSO,CAC,WAY_BP6,D10,train,train,train
B528,WAYB,DHY210,YNB+CSM+2% galactose,37,240,min,#12,DMSO,CAC,WAY_BP6,D12,train,train,train
B531,WAYB,CGD,YNB+CSM+2% galactose,37,240,min,#5,Cisplatin,CAC,WAY_BP6,E3,train,train,train
B532,WAYB,CGD,YNB+CSM+2% galactose,37,240,min,#13,NaCl,CAC,WAY_BP6,E4,train,train,train
B533,WAYB,BAH,YNB+CSM+2% galactose,37,240,min,#5,Cisplatin,CAC,WAY_BP6,E5,train,train,train
B534,WAYB,BAH,YNB+CSM+2% galactose,37,240,min,#13,NaCl,CAC,WAY_BP6,E6,train,train,train
B535,WAYB,BAI,YNB+CSM+2% galactose,37,240,min,#5,Cisplatin,CAC,WAY_BP6,E7,val_strain_only,val,train
B536,WAYB,BAI,YNB+CSM+2% galactose,37,240,min,#13,NaCl,CAC,WAY_BP6,E8,val_strain_only,val,train
B537,WAYB,CEK,YNB+CSM+2% galactose,37,240,min,#5,Cisplatin,CAC,WAY_BP6,E9,train,train,train
B538,WAYB,CEK,YNB+CSM+2% galactose,37,240,min,#13,NaCl,CAC,WAY_BP6,E10,train,train,train
B539,WAYB,DHY210,YNB+CSM+2% galactose,37,240,min,#5,Cisplatin,CAC,WAY_BP6,E11,train,train,train
B540,WAYB,DHY210,YNB+CSM+2% galactose,37,240,min,#13,NaCl,CAC,WAY_BP6,E12,train,train,train
B543,WAYB,CGD,YNB+CSM+2% galactose,37,240,min,#6,CHX,CAC,WAY_BP6,F3,val_time,train,train
B544,WAYB,CGD,YNB+CSM+2% galactose,37,240,min,#14,Hydroxyurea,CAC,WAY_BP6,F4,val_chem_only,train,val
B545,WAYB,BAH,YNB+CSM+2% galactose,37,240,min,#6,CHX,CAC,WAY_BP6,F5,train,train,train
B546,WAYB,BAH,YNB+CSM+2% galactose,37,240,min,#14,Hydroxyurea,CAC,WAY_BP6,F6,val_chem_only,train,val
B548,WAYB,BAI,YNB+CSM+2% galactose,37,240,min,#14,Hydroxyurea,CAC,WAY_BP6,F8,val_both,val,val
B549,WAYB,CEK,YNB+CSM+2% galactose,37,240,min,#6,CHX,CAC,WAY_BP6,F9,train,train,train
B550,WAYB,CEK,YNB+CSM+2% galactose,37,240,min,#14,Hydroxyurea,CAC,WAY_BP6,F10,val_chem_only,train,val
B551,WAYB,DHY210,YNB+CSM+2% galactose,37,240,min,#6,CHX,CAC,WAY_BP6,F11,train,train,train
B552,WAYB,DHY210,YNB+CSM+2% galactose,37,240,min,#14,Hydroxyurea,CAC,WAY_BP6,F12,val_chem_only,train,val
B555,WAYB,CGD,YNB+CSM+2% galactose,37,240,min,#7,SDS,CAC,WAY_BP6,G3,train,train,train
B556,WAYB,CGD,YNB+CSM+2% galactose,37,240,min,#15,Sorbitol,CAC,WAY_BP6,G4,train,train,train
B557,WAYB,BAH,YNB+CSM+2% galactose,37,240,min,#7,SDS,CAC,WAY_BP6,G5,train,train,train
B558,WAYB,BAH,YNB+CSM+2% galactose,37,240,min,#15,Sorbitol,CAC,WAY_BP6,G6,train,train,train
B559,WAYB,BAI,YNB+CSM+2% galactose,37,240,min,#7,SDS,CAC,WAY_BP6,G7,val_strain_only,val,train
B560,WAYB,BAI,YNB+CSM+2% galactose,37,240,min,#15,Sorbitol,CAC,WAY_BP6,G8,val_strain_only,val,train
B561,WAYB,CEK,YNB+CSM+2% galactose,37,240,min,#7,SDS,CAC,WAY_BP6,G9,train,train,train
B562,WAYB,CEK,YNB+CSM+2% galactose,37,240,min,#15,Sorbitol,CAC,WAY_BP6,G10,train,train,train
B563,WAYB,DHY210,YNB+CSM+2% galactose,37,240,min,#7,SDS,CAC,WAY_BP6,G11,train,train,train
B564,WAYB,DHY210,YNB+CSM+2% galactose,37,240,min,#15,Sorbitol,CAC,WAY_BP6,G12,train,train,train
B568,WAYB,CGD,YNB+CSM+2% galactose,37,240,min,#16,EDTA,CAC,WAY_BP6,H4,train,train,train
B570,WAYB,BAH,YNB+CSM+2% galactose,37,240,min,#16,EDTA,CAC,WAY_BP6,H6,train,train,train
B572,WAYB,BAI,YNB+CSM+2% galactose,37,240,min,#16,EDTA,CAC,WAY_BP6,H8,val_strain_only,val,train
B574,WAYB,CEK,YNB+CSM+2% galactose,37,240,min,#16,EDTA,CAC,WAY_BP6,H10,train,train,train
B576,WAYB,DHY210,YNB+CSM+2% galactose,37,240,min,#16,EDTA,CAC,WAY_BP6,H12,train,train,train
B580,WAYB,CGD,YNB+CSM+2% glucose,30,15,min,#9,Amphotericin B,O,WAY_BP7,A4,val_chem_only,train,val
B581,WAYB,BAH,YNB+CSM+2% glucose,30,15,min,#1,Water,O,WAY_BP7,A5,train,train,train
B582,WAYB,BAH,YNB+CSM+2% glucose,30,15,min,#9,Amphotericin B,O,WAY_BP7,A6,val_chem_only,train,val
B583,WAYB,BAI,YNB+CSM+2% glucose,30,15,min,#1,Water,O,WAY_BP7,A7,val_strain_only,val,train
B584,WAYB,BAI,YNB+CSM+2% glucose,30,15,min,#9,Amphotericin B,O,WAY_BP7,A8,val_both,val,val
B585,WAYB,CEK,YNB+CSM+2% glucose,30,15,min,#1,Water,O,WAY_BP7,A9,train,train,train
B586,WAYB,CEK,YNB+CSM+2% glucose,30,15,min,#9,Amphotericin B,O,WAY_BP7,A10,val_chem_only,train,val
B587,WAYB,DHY210,YNB+CSM+2% glucose,30,15,min,#1,Water,O,WAY_BP7,A11,train,train,train
B588,WAYB,DHY210,YNB+CSM+2% glucose,30,15,min,#9,Amphotericin B,O,WAY_BP7,A12,val_chem_only,train,val
B591,WAYB,CGD,YNB+CSM+2% glucose,30,15,min,#2,EDTA,O,WAY_BP7,B3,train,train,train
B592,WAYB,CGD,YNB+CSM+2% glucose,30,15,min,#10,Rapamycin,O,WAY_BP7,B4,train,train,train
B593,WAYB,BAH,YNB+CSM+2% glucose,30,15,min,#2,EDTA,O,WAY_BP7,B5,train,train,train
B594,WAYB,BAH,YNB+CSM+2% glucose,30,15,min,#10,Rapamycin,O,WAY_BP7,B6,train,train,train
B595,WAYB,BAI,YNB+CSM+2% glucose,30,15,min,#2,EDTA,O,WAY_BP7,B7,val_strain_only,val,train
B596,WAYB,BAI,YNB+CSM+2% glucose,30,15,min,#10,Rapamycin,O,WAY_BP7,B8,val_strain_only,val,train
B597,WAYB,CEK,YNB+CSM+2% glucose,30,15,min,#2,EDTA,O,WAY_BP7,B9,train,train,train
B598,WAYB,CEK,YNB+CSM+2% glucose,30,15,min,#10,Rapamycin,O,WAY_BP7,B10,train,train,train
B599,WAYB,DHY210,YNB+CSM+2% glucose,30,15,min,#2,EDTA,O,WAY_BP7,B11,train,train,train
B600,WAYB,DHY210,YNB+CSM+2% glucose,30,15,min,#10,Rapamycin,O,WAY_BP7,B12,train,train,train
B604,WAYB,CGD,YNB+CSM+2% glucose,30,15,min,#11,FCCP,O,WAY_BP7,C4,val_chem_only,train,val
B606,WAYB,BAH,YNB+CSM+2% glucose,30,15,min,#11,FCCP,O,WAY_BP7,C6,val_chem_only,train,val
B608,WAYB,BAI,YNB+CSM+2% glucose,30,15,min,#11,FCCP,O,WAY_BP7,C8,val_both,val,val
B610,WAYB,CEK,YNB+CSM+2% glucose,30,15,min,#11,FCCP,O,WAY_BP7,C10,val_chem_only,train,val
B612,WAYB,DHY210,YNB+CSM+2% glucose,30,15,min,#11,FCCP,O,WAY_BP7,C12,val_chem_only,train,val
B616,WAYB,CGD,YNB+CSM+2% glucose,30,15,min,#12,DMSO,O,WAY_BP7,D4,train,train,train
B618,WAYB,BAH,YNB+CSM+2% glucose,30,15,min,#12,DMSO,O,WAY_BP7,D6,train,train,train
B620,WAYB,BAI,YNB+CSM+2% glucose,30,15,min,#12,DMSO,O,WAY_BP7,D8,val_strain_only,val,train
B622,WAYB,CEK,YNB+CSM+2% glucose,30,15,min,#12,DMSO,O,WAY_BP7,D10,train,train,train
B624,WAYB,DHY210,YNB+CSM+2% glucose,30,15,min,#12,DMSO,O,WAY_BP7,D12,train,train,train
B627,WAYB,CGD,YNB+CSM+2% glucose,30,15,min,#5,Cisplatin,O,WAY_BP7,E3,train,train,train
B628,WAYB,CGD,YNB+CSM+2% glucose,30,15,min,#13,NaCl,O,WAY_BP7,E4,train,train,train
B629,WAYB,BAH,YNB+CSM+2% glucose,30,15,min,#5,Cisplatin,O,WAY_BP7,E5,train,train,train
B630,WAYB,BAH,YNB+CSM+2% glucose,30,15,min,#13,NaCl,O,WAY_BP7,E6,train,train,train
B631,WAYB,BAI,YNB+CSM+2% glucose,30,15,min,#5,Cisplatin,O,WAY_BP7,E7,val_strain_only,val,train
B632,WAYB,BAI,YNB+CSM+2% glucose,30,15,min,#13,NaCl,O,WAY_BP7,E8,val_strain_only,val,train
B633,WAYB,CEK,YNB+CSM+2% glucose,30,15,min,#5,Cisplatin,O,WAY_BP7,E9,train,train,train
B634,WAYB,CEK,YNB+CSM+2% glucose,30,15,min,#13,NaCl,O,WAY_BP7,E10,train,train,train
B635,WAYB,DHY210,YNB+CSM+2% glucose,30,15,min,#5,Cisplatin,O,WAY_BP7,E11,train,train,train
B636,WAYB,DHY210,YNB+CSM+2% glucose,30,15,min,#13,NaCl,O,WAY_BP7,E12,train,train,train
B639,WAYB,CGD,YNB+CSM+2% glucose,30,15,min,#6,CHX,O,WAY_BP7,F3,train,train,train
B640,WAYB,CGD,YNB+CSM+2% glucose,30,15,min,#14,Hydroxyurea,O,WAY_BP7,F4,val_chem_only,train,val
B641,WAYB,BAH,YNB+CSM+2% glucose,30,15,min,#6,CHX,O,WAY_BP7,F5,train,train,train
B642,WAYB,BAH,YNB+CSM+2% glucose,30,15,min,#14,Hydroxyurea,O,WAY_BP7,F6,val_chem_only,train,val
B643,WAYB,BAI,YNB+CSM+2% glucose,30,15,min,#6,CHX,O,WAY_BP7,F7,val_strain_only,val,train
B644,WAYB,BAI,YNB+CSM+2% glucose,30,15,min,#14,Hydroxyurea,O,WAY_BP7,F8,val_both,val,val
B645,WAYB,CEK,YNB+CSM+2% glucose,30,15,min,#6,CHX,O,WAY_BP7,F9,train,train,train
B646,WAYB,CEK,YNB+CSM+2% glucose,30,15,min,#14,Hydroxyurea,O,WAY_BP7,F10,val_chem_only,train,val
B647,WAYB,DHY210,YNB+CSM+2% glucose,30,15,min,#6,CHX,O,WAY_BP7,F11,train,train,train
B648,WAYB,DHY210,YNB+CSM+2% glucose,30,15,min,#14,Hydroxyurea,O,WAY_BP7,F12,val_chem_only,train,val
B651,WAYB,CGD,YNB+CSM+2% glucose,30,15,min,#7,SDS,O,WAY_BP7,G3,train,train,train
B652,WAYB,CGD,YNB+CSM+2% glucose,30,15,min,#15,Sorbitol,O,WAY_BP7,G4,train,train,train
B653,WAYB,BAH,YNB+CSM+2% glucose,30,15,min,#7,SDS,O,WAY_BP7,G5,train,train,train
B654,WAYB,BAH,YNB+CSM+2% glucose,30,15,min,#15,Sorbitol,O,WAY_BP7,G6,train,train,train
B655,WAYB,BAI,YNB+CSM+2% glucose,30,15,min,#7,SDS,O,WAY_BP7,G7,val_strain_only,val,train
B656,WAYB,BAI,YNB+CSM+2% glucose,30,15,min,#15,Sorbitol,O,WAY_BP7,G8,val_strain_only,val,train
B657,WAYB,CEK,YNB+CSM+2% glucose,30,15,min,#7,SDS,O,WAY_BP7,G9,train,train,train
B658,WAYB,CEK,YNB+CSM+2% glucose,30,15,min,#15,Sorbitol,O,WAY_BP7,G10,train,train,train
B659,WAYB,DHY210,YNB+CSM+2% glucose,30,15,min,#7,SDS,O,WAY_BP7,G11,train,train,train
B660,WAYB,DHY210,YNB+CSM+2% glucose,30,15,min,#15,Sorbitol,O,WAY_BP7,G12,val_time,train,train
B664,WAYB,CGD,YNB+CSM+2% glucose,30,15,min,#16,EDTA,O,WAY_BP7,H4,train,train,train
B666,WAYB,BAH,YNB+CSM+2% glucose,30,15,min,#16,EDTA,O,WAY_BP7,H6,train,train,train
B668,WAYB,BAI,YNB+CSM+2% glucose,30,15,min,#16,EDTA,O,WAY_BP7,H8,val_strain_only,val,train
B670,WAYB,CEK,YNB+CSM+2% glucose,30,15,min,#16,EDTA,O,WAY_BP7,H10,train,train,train
B672,WAYB,DHY210,YNB+CSM+2% glucose,30,15,min,#16,EDTA,O,WAY_BP7,H12,train,train,train
B676,WAYB,CGD,YNB+CSM+2% glucose,30,30,min,#9,Amphotericin B,CAA,WAY_BP8,A4,val_chem_only,train,val
B677,WAYB,BAH,YNB+CSM+2% glucose,30,30,min,#1,Water,CAA,WAY_BP8,A5,train,train,train
B678,WAYB,BAH,YNB+CSM+2% glucose,30,30,min,#9,Amphotericin B,CAA,WAY_BP8,A6,val_chem_only,train,val
B679,WAYB,BAI,YNB+CSM+2% glucose,30,30,min,#1,Water,CAA,WAY_BP8,A7,val_strain_only,val,train
B680,WAYB,BAI,YNB+CSM+2% glucose,30,30,min,#9,Amphotericin B,CAA,WAY_BP8,A8,val_both,val,val
B681,WAYB,CEK,YNB+CSM+2% glucose,30,30,min,#1,Water,CAA,WAY_BP8,A9,train,train,train
